id,person,recommended_recipes,healthiness,created,llm_nudges
131,70,"[2955, 2746, 200]",Healthy,2024-12-11 13:53:31.688793+00:00,"[['#HealthyChickenPasta', '#LowCalorieMeal', '#ProteinPackedPasta', '#NutritiousDinner', '#FSAapprovedDish', '#BalancedDietOption'], ['#HealthyHamburgerSoup', '#LowFatHighProtein', '#NutritiousMealChoice', '#HeartyAndDelicious', '#FillingAndNourishing', '#BalancedDietOption'], ['#HealthyBeefSkewers', '#LowCalorieDinner', '#ProteinPackedMeal', '#NutritiousHoisinGinger', '#FSA6Approved', '#BalancedEating']]"
130,69,"[3992, 3649, 4516]",Unhealthy,2024-12-11 13:53:23.799864+00:00,"[['#HealthyBaking', '#RaspberryAlmondGoodness', '#LowCalorieTreat', '#NutrientRichDessert', '#FSA10Approved', '#BalancedIndulgence'], ['#HealthyEnchiladaCasserole', '#LowCalorieMexicanDish', '#ProteinPackedCasserole', '#WatchYourFatIntake', '#NutritiousAndDelicious', '#FSA10NotForWeightLoss'], ['#UnhealthyTreat', '#HighFatContent', '#NotRecommendedForWeightLoss', '#HighCalorieDessert', '#AvoidIfTryingToLoseWeight', '#NotSuitableForLowBMI']]"
129,69,"[2955, 2746, 200]",Healthy,2024-12-11 13:53:23.794498+00:00,"[['#HealthyChickenPasta', '#LowFatDish', '#HighProteinMeal', '#FSA5Approved', '#NutritiousPastaOption', '#BalancedDietChoice'], ['#HealthyHamburgerSoup', '#LowCalorieSoup', '#HighProteinMeal', '#NutritiousIngredients', '#HeartyAndDelicious', '#FillingAndSatisfying'], ['#HealthyBeefSkewers', '#LowCalorieDish', '#NutritiousMeal', '#ProteinPackedRecipe', '#FSA6Approved', '#EasyMealPrep']]"
128,67,"[3489, 5822, 6454]",Unhealthy,2024-12-11 13:53:20.079759+00:00,"[['#LeanProteinBoost', '#HealthyFats', '#NutrientRichMeal', '#HighProteinLowFat', '#NotIdealForInactiveLifestyle', '#ModerateCalorieOption'], ['#UnhealthyChickenDish', '#HighCalorieMeal', '#HighFatContent', '#ProcessedFoodChoice', '#LowFSArating', '#NotRecommendedForInactiveIndividuals'], ['#SucculentSalmon', '#HeartHealthyEats', '#NutrientRichDish', '#FlavorfulYetFatty', '#IndulgentButNotForAll', '#TastyButNotForWeeknights']]"
127,67,"[1005, 3229, 3092]",Healthy,2024-12-11 13:53:20.076132+00:00,"[['#HealthyChickenChili', '#LowFatProtein', '#NutrientRichMeal', '#BalancedDietOption', '#CalorieFriendlyRecipe', '#DeliciousAndNutritious'], ['#HealthySpanishMoroccanFish', '#HighProteinFishDish', '#LowFatHighProteinMeal', '#FSA6RatedFishRecipe', '#NutritiousSpanishFishDish', '#CalorieCountedFishMeal'], ['#HealthyThaiGingerChicken', '#LowFatHighProtein', '#NutritiousandDelicious', '#FSA4ApprovedMeal', '#StayFullStayHealthy', '#BalancedMealOption']]"
126,65,"[3489, 3735, 5687]",Unhealthy,2024-12-11 13:52:16.503947+00:00,"[['#HealthySteakOption', '#AvocadoSalsaDream', '#NutritiousDinnerChoice', '#HighProteinMeal', '#FSA10Approved', '#LowCalorieSteak'], ['#UnhealthyButTasty', '#HighCalorieHawaiian', '#FattyChickenDish', '#ProteinPackedButNotHealthy', '#BadFSAHawaiian', '#NotWorthTheEffort'], ['#UnhealthyCasserole', '#HighCalorieMeal', '#FattyCasserole', '#LowProteinDish', '#NotRecommended', '#HighFSAScore']]"
125,65,"[561, 494, 446]",Healthy,2024-12-11 13:52:16.500699+00:00,"[['#HealthyEating', '#NutritiousDish', '#LowFatHighProtein', '#TastyTagine', '#MediterraneanFlavors', '#EasyCooking'], ['#HealthyEating', '#LowFatHighProtein', '#FSA6', '#NutrientRichMeal', '#EnergyBoosting', '#DeliciouslyNutritious'], ['#HealthyBlackBeanStew', '#ProteinPackedMeal', '#LowFatHighProtein', '#BrazilianCuisine', '#FSA6Approved', '#NutrientRichDinner']]"
124,62,"[3992, 3649, 4516]",Unhealthy,2024-12-11 13:52:09.921093+00:00,"[['#HealthyBaking', '#LowCalorieTreats', '#NutrientRichDessert', '#WeightLossFriendly', '#FSA10Approved', '#NutritionPackedSnack'], ['#HealthyEnchiladaCasserole', '#LowCalorieMexicanDish', '#ProteinPackedMeal', '#NotRecommendedForWeightLoss', '#CookingRequiresModerateActivity', '#SleepWellBeforeIndulging'], ['#IndulgentButUnhealthy', '#HighFatContent', '#NotRecommendedForWeightLoss', '#FSA10', '#CalorieHeavy', '#AvoidIfInactive']]"
123,62,"[2955, 2746, 200]",Healthy,2024-12-11 13:52:09.917700+00:00,"[['#HealthyChickenPasta', '#LowCalorieDinner', '#ProteinPackedMeal', '#NutrientRichIngredients', '#BalancedDietOption', '#FSA5Approved'], ['#HealthyHamburgerSoup', '#LowCalorieMeal', '#HighProteinDish', '#NutritiousSoup', '#BalancedDietRecipe', '#DeliciouslyHealthy'], ['#HealthyEatingOptions', '#LowCalorieMeals', '#HighProteinRecipes', '#NutrientRichDishes', '#CleanEatingDelight', '#FSA6Approved']]"
122,63,"[3992, 3649, 4516]",Unhealthy,2024-12-11 13:52:08.810472+00:00,"[['#HealthyBaking', '#LowCalorieTreat', '#NutritiousDessert', '#AlmondPower', '#RaspberryGoodness', '#LowFSA'], ['#HealthyEating', '#LowCalorieMeal', '#HighProteinDish', '#WatchOutForFat', '#NotRecommendedForWeightLoss', '#FSA10'], ['#SinfullySweetCoconutBonBons', '#CalorificIndulgence', '#UnhealthyButDelicious', '#FattyTreats', '#DecadentDesserts', '#NotForTheHealthConscious']]"
121,63,"[2955, 2746, 200]",Healthy,2024-12-11 13:52:08.804800+00:00,"[['#HealthyChickenPasta', '#LowFatHighProtein', '#DeliciousAndNutritious', '#FSA5Approved', '#185CaloriesPerServing', '#EasyDinnerOption'], ['#HealthyHamburgerSoup', '#LowCalorieMeal', '#HighProteinDish', '#NutrientRichIngredients', '#FSA6Approved', '#SatisfyingSoup'], ['#HealthyBeefSkewers', '#LowFatHighProtein', '#FlavorfulEating', '#NutritiousMealChoice', '#FSA6Approved', '#WeightLossFriendly']]"
120,60,"[3992, 3649, 4516]",Unhealthy,2024-12-11 13:51:18.875773+00:00,"[['#HealthyEating', '#LowCalorieDessert', '#NutritiousTreat', '#AlmondGoodness', '#RaspberryDelight', '#AvoidIfHighBMI'], ['#HealthyEnchiladaCasserole', '#LowCalorieDish', '#ProteinRichMeal', '#HealthyFatsOnly', '#NotRecommendedForWeightLoss', '#HighFSAscore'], ['#UnhealthyIndulgence', '#HighFatTreat', '#CalorieBomb', '#NotFitForDiet', '#LowProteinOption', '#AvoidHighBMI']]"
119,60,"[2955, 2746, 200]",Healthy,2024-12-11 13:51:18.872670+00:00,"[['#HealthierChickenPasta', '#LowCalorieHighProtein', '#NutritiousPastaDish', '#BalancedMealOption', '#FSA5Approved', '#EnergizingChickenRecipe'], ['#HealthyHamburgerSoup', '#LowFatHighProtein', '#NutrientRichMeal', '#FSA5Approved', '#CalorieSmartChoice', '#SatisfyingSoupOption'], ['#HealthyGingerBeefSkewers', '#LowFatHighProteinMeal', '#NutrientRichDish', '#FSA6ApprovedRecipe', '#CalorieConsciousCooking', '#DeliciousAndNourishing']]"
118,56,"[5474, 6345, 6563]",Unhealthy,2024-12-11 13:51:04.096491+00:00,"[['#UnhealthyButDelicious', '#HighCalorieSoup', '#FattyHamChowder', '#LowNutritionalValue', '#NotRecommendedForWeightLoss', '#HighFatContent'], ['#IndulgentItalianSausageSauce', '#SavoryPastaTreat', '#CaloricComfortFood', '#DecadentDishAlert', '#NotSoHealthyEating', '#HighCalorieIndulgence'], ['#HealthyGnocchiRecipe', '#LowFatRicottaGnocchi', '#HighProteinMeal', '#NutritiousPastaAlternative', '#FSA10Approved', '#CalorieSmartOption']]"
117,56,"[1005, 2329, 236]",Healthy,2024-12-11 13:51:04.093012+00:00,"[['#HealthyBlondeChickenChili', '#LowFatHighProtein', '#NutrientRichRecipe', '#FSA4Approved', '#WeightLossFriendly', '#EnergyBoostingMeal'], ['#HealthyEating', '#HighProteinDish', '#NutrientRichMeal', '#LowFatOption', '#FillingMealIdeas', '#EasyPrepDinner'], ['#HealthyMeatloafOption', '#LowCalorieHighProtein', '#FSA6Approved', '#NutrientPackedDish', '#BalancedDietOption', '#EasyMealPrep']]"
116,59,"[5474, 5364, 6563]",Unhealthy,2024-12-11 13:50:27.051199+00:00,"[['#HealthyHamChowder', '#LowFatHighProtein', '#NutrientRichSoup', '#FSA10Score', '#CalorieControlledMeal', '#ProteinPackedDish'], ['#HealthyCoconutShrimp', '#LowCalorieShrimp', '#ProteinPackedMeal', '#BalancedNutrition', '#EatMindfully', '#NotForSedentaryLifestyles'], ['#HealthyRicottaGnocchi', '#LowCalorieGnocchi', '#ProteinPackedGnocchi', '#GoodFatGnocchi', '#NotForLowBMI', '#HighFSAgnocchi']]"
115,59,"[2803, 2955, 200]",Healthy,2024-12-11 13:50:27.048142+00:00,"[['#HealthySpaghettiSauce', '#LowFatHighProtein', '#NutritiousAndDelicious', '#FSA6Approved', '#CalorieFriendlyOption', '#BalancedMealOption'], ['#HealthyChickenPasta', '#LowFatHighProtein', '#NutritiousMealOption', '#FSA5RatedDish', '#BalancedDietChoice', '#DeliciousAndNutritious'], ['#HealthyEatingWithHoisinGinger', '#LowCalorieBeefSkewers', '#NutrientRichProteinMeal', '#HeartHealthyBeefDish', '#FSA6ApprovedRecipe', '#EasyPrepLowFatMeal']]"
114,58,"[4416, 5133, 3573]",Unhealthy,2024-12-11 13:50:16.703685+00:00,"[['#HealthyEating', '#LowCalorieDish', '#HighProteinMeal', '#NutrientRich', '#MindfulEating', '#FitnessFuel'], ['#HealthyCabbageRolls', '#LowCalorieMeal', '#NutrientRichDish', '#WeightLossFriendlyEats', '#FSA10Approved', '#BalancedProteinMeal'], ['#IndulgentTreat', '#DecadentDessert', '#HighFatContent', '#UnhealthyOption', '#CheatDayDish', '#CalorieBomb']]"
113,58,"[2210, 3084, 2483]",Healthy,2024-12-11 13:50:16.699947+00:00,"[['#HealthyEatingVietnameseRolls', '#LowCalorieSaladRolls', '#HighProteinVietnameseWraps', '#FreshIngredientsHealthyDish', '#FSAApprovedVietnameseRolls', '#NutrientPackedSaladRolls'], ['#NutritiousSwissSteak', '#HealthySlowCookerMeal', '#LowFatHighProtein', '#BalancedFSAapprovedDish', '#WholesomeComfortFood', '#WeightMaintenanceFriendly'], ['#HealthyHouseFriedRice', '#NutritiousAndDelicious', '#LowCalorieHighProteinMeal', '#FSA6Approved', '#BalancedDietOption', '#FuelYourBodyRight']]"
112,57,"[3992, 3649, 4516]",Unhealthy,2024-12-11 13:49:27.898841+00:00,"[['#HealthyBaking', '#LowCalorieTreat', '#NutritiousDessert', '#AlmondGoodness', '#FSA10', '#RaspberryIndulgence'], ['#HealthyEnchiladaCasserole', '#LowCalorieDinnerIdeas', '#ProteinPackedMeals', '#NutrientRichCasseroles', '#FSA10Approved', '#EasyWeeknightMeals'], ['#UnhealthyFatBomb', '#HighCalorieTreat', '#FSA10Dessert', '#CalorieOverload', '#NutritionallyPoor', '#NotForWeightLoss']]"
111,57,"[2955, 2746, 200]",Healthy,2024-12-11 13:49:27.896138+00:00,"[['#HealthyChickenPasta', '#NutritiousMeal', '#LowFatHighProtein', '#FSA5Approved', '#LowCalorieDinner', '#BalancedDiet'], ['#HealthyEating', '#LowCalorieHighProtein', '#HeartyHamburgerSoup', '#NutrientRichIngredients', '#FSA5Approved', '#SatisfyingSoup'], ['#HealthyEatingGoals', '#LowCalorieOption', '#HighProteinMeal', '#NutrientRichDish', '#FSA6', '#LowFatMeal', '#WholesomeIngredients', '#BalancedNutrition', '#SatisfyingMeal', '#LeanProteinSource', '#DeliciousAndNutritious', '#QuickAndEasyRecipe', '#FuelYourBodyRight', '#NourishingMeal', '#GoodForMediumActivityLevels', '#WeightManagement', '#OptimalNutrition', '#EasyMealPrep']]"
110,55,"[3992, 3649, 4516]",Unhealthy,2024-12-11 11:25:07.648105+00:00,"[['#HealthyEating', '#LowFatBaking', '#NutritiousTreat', '#AlmondLove', '#IndulgeResponsibly', '#WatchYourCalories'], ['#HealthyEnchiladaCasserole', '#LowCalorieMexicanDish', '#ProteinPackedMeal', '#NotRecommendedForHighBMI', '#QuickAndEasyRecipe', '#NotSuitableForInactiveLifestyle'], ['#DecadentCoconutBonBons', '#IndulgentTreat', '#CalorificDelight', '#RichInFat', '#UnhealthyChoice', '#HighCalorieDessert']]"
109,55,"[2955, 2746, 200]",Healthy,2024-12-11 11:25:07.645289+00:00,"[['#HealthyChickenPasta', '#LowCalorieMeal', '#ProteinPackedDinner', '#NutritiousPastaRecipe', '#WeightLossFriendly', '#EasyAndQuickMeal'], ['#HealthyHamburgerSoup', '#LowCalorieHighProtein', '#NourishingSoup', '#BalancedDietMeal', '#NutrientPackedSoup', '#HeartHealthyMeal'], ['#HealthyBeefSkewers', '#LeanProteinMeal', '#NutritiousDinnerOption', '#LowCalorieCooking', '#FlavorfulDish', '#FSA6Approved']]"
108,54,"[5474, 6345, 6563]",Unhealthy,2024-12-11 11:02:34.092156+00:00,"[['#UnhealthyChowder', '#HighCalorieMeal', '#FattySoup', '#LowProteinDish', '#AvoidIfOverweight', '#NotIdealForWeightLoss'], ['#SausagePastaWithSauce', '#UnhealthyPastaChoice', '#HighCalorieDish', '#NotForWeightLoss', '#NotRecommendedForLateNightMeals', '#BetterOptionsAvailable'], ['#HealthyRicottaGnocchi', '#LowCalorieGnocchi', '#HighProteinPasta', '#NutrientRichDish', '#NotRecommendedForWeightLoss', '#FSA10Meal']]"
107,54,"[1005, 2329, 236]",Healthy,2024-12-11 11:02:34.089330+00:00,"[['#HealthyEatingWithBlondeChickenChili', '#ProteinPackedChiliForWeightMaintenance', '#LowFatHighProteinChiliOption', '#NourishingBlondeChickenChiliRecipe', '#FSA4ApprovedChiliForBalancedDiet', '#NutrientRichChiliForActiveLifestyle'], ['#HealthyEatingWithLentilLoaf', '#NutritiousLentilLoafRecipe', '#FSA5LentilLoaf', '#LowCalorieHighProteinMeal', '#EnergizingLentilLoaf', '#WholesomeLentilLoafDish'], ['#HealthyMeatloafAlternative', '#LowCalorieHighProtein', '#DeliciousAndNutritious', '#FSA6Approved', '#FuelForMediumActivity', '#SatisfyinglyHealthy']]"
106,53,"[3992, 3649, 4516]",Unhealthy,2024-12-11 10:54:33.442586+00:00,"[['#HealthyTreat', '#LowCalorieIndulgence', '#NutritiousBite', '#BalancedBreakfastOption', '#NotForWeightLoss', '#MadeWithLove'], ['#HealthyEnchiladaCasserole', '#LowCalorieMexicanDish', '#ProteinPackedMeal', '#BalancedFatContent', '#NotRecommendedForHighBMI', '#BetterOptionsForInactiveLifestyle'], ['#UnhealthyIndulgence', '#HighFatTreat', '#CalorieBomb', '#FattySnack', '#NutrientPoorOption', '#NotRecommended']]"
105,53,"[2955, 2746, 200]",Healthy,2024-12-11 10:54:33.439704+00:00,"[['#HealthyChickenPasta', '#LowCalorieMeal', '#HighProteinDish', '#NutritiousPastaOption', '#BalancedMealChoice', '#FSAapprovedRecipe'], ['#HealthyHamburgerSoup', '#LowCalorieMeal', '#ProteinPackedSoup', '#NutrientRichIngredients', '#FSAapprovedRecipe', '#EasyAndDelicious'], ['#HealthyBeefSkewers', '#LowCalorieMeal', '#ProteinPackedDish', '#NutrientRichIngredients', '#HighFiberMeal', '#DeliciouslyHealthyDinner']]"
104,52,"[3735, 4761, 5227]",Unhealthy,2024-12-11 10:36:31.190661+00:00,"[['#UnhealthyEating', '#HighCalorieMeal', '#NotForWeightWatchers', '#LowQualityNutrition', '#AvoidIfInactive', '#SleepDeprivationAndBadFood'], ['#HealthySpaghettiSauce', '#LowFSA', '#NutrientRichDish', '#HighProteinMeal', '#CalorieControlled', '#CleanEatingOption'], ['#HealthyTwistOnPasta', '#FlavorfulTomatoAndFeta', '#ProteinPackedShrimp', '#NutritiousIngredientsOnly', '#NotForWeightWatchers', '#HighCalorieIndulgence']]"
103,52,"[561, 107, 494]",Healthy,2024-12-11 10:36:31.187840+00:00,"[['#HealthyEating', '#LowFatDiet', '#ProteinPacked', '#NutritiousAndDelicious', '#EasyMealPrep', '#QuickAndHealthy'], ['#HealthyVeggieBurgers', '#NutrientRichBurgers', '#LowFatHighProtein', '#BestFSA6Score', '#CalorieConsciousBurgers', '#NourishingPlantBasedEats'], ['#HealthyPorkRecipe', '#LowFatAppleGlazedPork', '#HighProteinMeal', '#DeliciousAndNutritious', '#FSA6Approved', '#EasyToMakeDinner']]"
102,51,"[3735, 4376, 5837]",Unhealthy,2024-12-11 10:30:53.119106+00:00,"[['#UnhealthyOption', '#HighInFat', '#HighCalorieMeal', '#AvoidIfWatchingWeight', '#BetterChoicesAvailable', '#NotRecommendedForMemberWithNormalBMI'], ['#UnhealthyAndHighCalorie', '#FatAndProteinLoaded', '#HighFSArating', '#NotRecommendedForRegularDiet', '#CalorieBomb', '#AvoidForMaintainingHealth'], ['#UnhealthyBaconCheeseTreats', '#HighFatHighCalorie', '#FSA10', '#NutritionallyUnwise', '#NotForHealthyEaters', '#IndulgentBaconSnack']]"
101,51,"[2282, 446, 2075]",Healthy,2024-12-11 10:30:53.112021+00:00,"[['#HealthyAndDeliciousSoup', '#NutrientRichMeal', '#LowFatHighProtein', '#FSA6Approved', '#SatisfyingAndNourishing', '#EasyAndWholesome'], ['#HealthyBlackBeanStew', '#ProteinPackedMeal', '#LowFatHighProtein', '#NutrientRichDinner', '#BalancedMealOption', '#FSA6Approved'], ['#HealthyTurkeyGoulash', '#LeanProteinMeal', '#NutrientRichDinner', '#LowFatHighProtein', '#FSA6Approved', '#NutritiousAndDelicious']]"
100,48,"[3992, 3649, 4516]",Unhealthy,2024-12-11 10:29:42.797576+00:00,"[['#HealthyBakingWithRaspberries', '#AlmondGoodnessInEveryBite', '#LowCalorieTreat', '#FSA10approvedCoffeecake', '#NutrientRichIndulgence', '#EnergizingSnackOption'], ['#HealthyEnchiladaCasserole', '#LowCalorieEnchiladas', '#ProteinPackedMeal', '#NutrientRichDish', '#NotRecommendedForInactiveLifestyles', '#NotSuitableForHighBMI'], ['#DecadentCoconutBonBons', '#IndulgentTreats', '#CalorieBomb', '#FattyButDelicious', '#UnhealthyDelights', '#NotForTheHealthConscious']]"
99,48,"[2955, 2746, 200]",Healthy,2024-12-11 10:29:42.794683+00:00,"[['#HealthyChickenPasta', '#NutritiousMeal', '#LowFatHighProtein', '#FSA5Approved', '#CalorieCountedDish', '#DeliciousAndNutrientRich'], ['#HealthyHamburgerSoup', '#LowCalorieMeal', '#HighProteinDish', '#NutritiousSoup', '#FillingAndHearty', '#DeliciouslyBalanced'], ['#HealthyBeefSkewers', '#LowCalorieDish', '#LeanProteinMeal', '#NutrientRichRecipe', '#FSAapprovedDish', '#EasyAndDelicious']]"
98,50,"[3735, 4376, 5837]",Unhealthy,2024-12-11 10:28:52.071978+00:00,"[['#UnhealthyButDelicious', '#HighCalorieHawaiianChicken', '#FattyChickenOption', '#NotForWeightWatchers', '#LowProteinHighFat', '#CalorificChickenDish'], ['#UnhealthyEggplantParmesan', '#HighCalorieEggplant', '#HighFatEggplantDish', '#ProteinPackedMeal', '#NotRecommendedForHealthyEating', '#NotSuitableForBalancedDiet'], ['#UnhealthyEats', '#HighCalorieTreats', '#FattyFoods', '#JunkFoodAlert', '#HeartAttackOnAPlate', '#NotFitForFitPeople']]"
97,50,"[2282, 446, 2075]",Healthy,2024-12-11 10:28:52.068943+00:00,"[['#HealthyEating', '#HighProteinMeal', '#LowFatOptions', '#NutritiousAndDelicious', '#FSAapproved', '#SatisfyingSoups'], ['#HealthyIngredientsForYou', '#LowFatHighProteinStew', '#NutrientRichBlackBeans', '#FSA6ApprovedDish', '#DeliciousAndNutritiousMeal', '#BrazilianFlavorsInEveryBite'], ['#HealthyTurkeyGoulash', '#LowFatHighProtein', '#NutritiousAndDelicious', '#FSA6Approved', '#311CaloriesPerServing', '#EasyAndHealthyDinner']]"
96,49,"[3735, 5569, 5989]",Unhealthy,2024-12-11 10:28:43.849163+00:00,"[['#UnhealthyRecipe', '#HighCalorieMeal', '#FattyChicken', '#LowProteinDish', '#HighFSArating', '#NotBalancedDiet'], ['#IndulgentChickenPotPie', '#HighCalorieComfortFood', '#UnhealthyButDelicious', '#FatLadenPotPie', '#NotFitForEverydayEating', '#DecadentDish'], ['#UnhealthyDrumettes', '#HighCalorieMeal', '#HighFatDish', '#LowProteinOption', '#AvoidIfNormalBMI', '#NotRecommendedForRegularEaters']]"
95,49,"[2803, 936, 446]",Healthy,2024-12-11 10:28:43.846300+00:00,"[['#HealthySpaghettiSauce', '#LowFatHighProtein', '#NutritiousPastaSauce', '#DivineDinnerOption', '#FSAapprovedRecipe', '#BalancedMealOption'], ['#HealthyPorkChopCasserole', '#LowFatHighProteinMeal', '#NutritiousCabbageRecipe', '#FSA4ApprovedDish', '#BalancedCalorieMeal', '#HeartHealthyDinnerOption'], ['#HealthyBlackBeanStew', '#NutritiousBrazilianStew', '#HighProteinMeal', '#LowFatStew', '#FSAapprovedRecipe', '#FlavorfulAndFilling']]"
94,47,"[3735, 4376, 5837]",Unhealthy,2024-12-11 10:28:02.059787+00:00,"[['#UnhealthyEating', '#HighFatContent', '#LowFSA', '#CalorieOverload', '#NotRecommended', '#NotWorthTheEffort'], ['#UnhealthyChoice', '#HighCalorieMeal', '#HighFatContent', '#LowProteinContent', '#PoorNutritionalValue', '#NotRecommended'], ['#UnhealthyBaconCheeseTreats', '#HighCalorieBaconSnack', '#FattyBaconCheeseBites', '#NotRecommendedForNormalBMI', '#HighFatHighCalorieTreats', '#AvoidIfInactiveAndHealthy']]"
93,47,"[2282, 446, 2075]",Healthy,2024-12-11 10:28:02.056666+00:00,"[['#HealthyIngredients', '#NutrientRich', '#LowFatHighProtein', '#FSA6', '#BalancedMeal', '#SatisfyingSoup'], ['#HealthyBlackBeanStew', '#ProteinPackedMeal', '#LowFatHighProtein', '#FSA6Approved', '#BrazilianFlavors', '#NutrientRichDinner'], ['#Healthymeals', '#TurkeyGoulash', '#HighProteinDiet', '#LowFatMeal', '#NutritiousAndDelicious', '#FSA6']]"
92,46,"[5474, 6345, 6563]",Unhealthy,2024-12-11 10:24:42.306364+00:00,"[['#RichAndCreamyHamChowder', '#HighCalorieHighFatChowder', '#AvoidIfWatchingCalories', '#UnhealthyYetDelicious', '#HighFatHighProteinChowder', '#NotRecommendedForWeightLoss'], ['#SavorySausageSauce', '#HealthyItalianSausage', '#NutrientRichPastaSauce', '#ModerateHealthRating', '#CalorieConsciousOption', '#ProteinPackedMeal'], ['#RicottaGnocchi', '#HighFatLowProtein', '#UnhealthyOption', '#HighCalorieMeal', '#NotRecommendedForWeightLoss', '#NoSleepNoCooking']]"
91,46,"[1005, 2329, 236]",Healthy,2024-12-11 10:24:42.303315+00:00,"[['#HealthyProteinPackedChickenChili', '#BalancedNutritionBlondeChickenChili', '#LowFatHighProteinChiliRecipe', '#FSA4ApprovedChickenChili', '#NourishingBlondeChickenChili', '#WholesomeLowCalorieChiliOption'], ['#NutritiousLentilLoaf', '#HealthyEatingChoice', '#FillingAndFiberRich', '#LowFatHighProtein', '#DeliciousAndGoodForYou', '#QuickAndEasyNutrition'], ['#HealthyMeatAlternative', '#LowCalorieHighProtein', '#FSA6Approved', '#NutrientDenseDinner', '#EasyMealPrepOption', '#SatisfyingAndNourishing']]"
90,45,"[5569, 4376, 6507]",Unhealthy,2024-12-11 10:22:08.936818+00:00,"[['#HealthyChickenPotPie', '#LowNutritionValue', '#HighFatContent', '#UnhealthyDish', '#HighCalorieMeal', '#NotRecommended'], ['#UnhealthyEggplantParmesan', '#HighFatLowNutrition', '#HighCalorieDish', '#NotRecommendedForWeightLoss', '#LowFSArating', '#NotSuitableForInactiveLifestyle'], ['#UnhealthyChowder', '#HighFatContent', '#HighCalorieDish', '#LowNutritionalValue', '#NotRecommendedForRegularConsumption', '#IndulgenceOnly']]"
89,45,"[2282, 446, 2075]",Healthy,2024-12-11 10:22:08.933991+00:00,"[['#HealthyPastaFagioliSoup', '#LowFatHighProteinMeal', '#NutritiousBeanSoup', '#DeliciousYetLowCalorie', '#QuickAndEasyDinnerOption', '#PerfectHealthyComfortFood'], ['#HealthyBlackBeanStew', '#ProteinPackedMeal', '#LowFatHighProtein', '#BrazilianFlavors', '#NutrientRichDish', '#FSAapprovedRecipe'], ['#HealthyTurkeyGoulash', '#NutritiousDinnerOption', '#LowFatHighProteinMeal', '#BalancedMealChoice', '#FSA6ApprovedRecipe', '#QuickAndEasyDinnerIdeas']]"
88,43,"[5474, 6345, 6563]",Unhealthy,2024-12-11 10:21:26.549778+00:00,"[['#UnhealthyHamChowder', '#HighCalorieSoup', '#FattyMeal', '#LowProteinDish', '#NotSuitableForWeightLoss', '#SkipThisRecipe'], ['#SavorySausagePasta', '#ItalianSausageDelight', '#CalorieRichSauce', '#DecadentPastaDish', '#FSA10Warning', '#UnhealthyIndulgence'], ['#DecadentDish', '#HighFatContent', '#HighCalorieMeal', '#UnhealthyChoice', '#NotRecommended', '#SkipThisRecipe']]"
87,43,"[1005, 2329, 236]",Healthy,2024-12-11 10:21:26.546755+00:00,"[['#HealthyChickenChili', '#HighProteinMeal', '#LowFatDish', '#NutritiousRecipe', '#FSA4Approved', '#LowCalorieOption'], ['#HealthyEatingGoalsWithLentilLoaf', '#HighProteinLowFatLentilLoaf', '#NutritiousAndDeliciousLentilLoaf', '#FSAApprovedLentilLoaf', '#EnergyBoostingLentilLoaf', '#FuelYourBodyWithLentilLoaf'], ['#HealthyEating', '#HighProteinDiet', '#LowFatMeal', '#GoodFoodScore', '#CalorieFriendly', '#QuickAndEasyMeal']]"
86,44,"[5474, 6345, 6563]",Unhealthy,2024-12-11 10:19:02.607566+00:00,"[['#UnhealthyDishAlert', '#HighCalorieMeal', '#HighFatContent', '#LowProteinOption', '#NotRecommendedForWeightLoss', '#InactiveLifestyle'], ['#HealthyItalianSausageSauce', '#LeanProteinPastaSauce', '#LowCalorieItalianSausage', '#ModerateFatPastaSauce', '#NotForWeightLoss', '#InactivePrepNotRecommended'], ['#HealthyRicottaGnocchi', '#LowFSA', '#LowCalorieGnocchi', '#HighProteinGnocchi', '#NutritiousRicottaDish', '#LeanProteinMeal']]"
85,44,"[1005, 2329, 236]",Healthy,2024-12-11 10:19:02.604253+00:00,"[['#HealthyBlondeChickenChili', '#LowFatHighProteinMeal', '#WholesomeIngredientsOnly', '#FSA4ApprovedRecipe', '#NutrientRichDish', '#IdealForBusyLifestyles'], ['#ProteinPackedLentilLoaf', '#HealthyEatingMadeEasy', '#BalancedMeals', '#LowFatHighProtein', '#NutrientRichDinner', '#QuickandHealthyCooking'], ['#HealthyMeatlessMeal', '#LowFatPlantBasedOption', '#HighProteinDish', '#NutrientPackedMeatloaf', '#DeliciousandNutritious', '#FSAapprovedRecipe']]"
84,41,"[3992, 3649, 4516]",Unhealthy,2024-12-11 10:18:35.687016+00:00,"[['#HealthyBaking', '#LowCalorieTreat', '#AlmondGoodness', '#NutrientRichDessert', '#NotForEveryday', '#IndulgeInModeration'], ['#HealthyEnchiladaCasserole', '#LowCalorieMexicanCasserole', '#ProteinPackedEnchiladas', '#FSA10ApprovedMeal', '#NutritiousCasseroleOption', '#LeanEnchiladaBake'], ['#UnhealthyTreats', '#HighFatContent', '#HighCalorieDessert', '#NotRecommendedForWeightLoss', '#IndulgentSweets', '#FattySweetTooth']]"
